AY274119.3_sliding:10031-10055,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,8,25,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10032-10056,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,7,24,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10033-10057,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,6,23,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10034-10058,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,5,22,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10035-10059,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,4,21,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10036-10060,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,3,20,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10037-10061,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,2,19,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10038-10062,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,1,18,251755274,251755257,100.000,0,0,0.25,35.3
AY274119.3_sliding:10043-10067,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,8,25,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10044-10068,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,7,24,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10045-10069,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,6,23,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10046-10070,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,5,22,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10047-10071,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,4,21,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10048-10072,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,3,20,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10049-10073,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,2,19,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10050-10074,JALIGW010000002.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_2__whole_genome_shotgun_sequence,18,25,257602178,1,18,41919753,41919736,100.000,0,0,0.25,35.3
AY274119.3_sliding:10120-10144,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,8,25,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10121-10145,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,7,24,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10122-10146,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,6,23,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10123-10147,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,5,22,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10124-10148,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,4,21,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10125-10149,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,8,25,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10125-10149,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,3,20,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10126-10150,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,7,24,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10126-10150,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,2,19,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10127-10151,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,6,23,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10127-10151,JALIGW010000022.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_22__whole_genome_shotgun_sequence,18,25,14755105,1,18,9738129,9738112,100.000,0,0,0.25,35.3
AY274119.3_sliding:10128-10152,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,5,22,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10129-10153,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,4,21,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10130-10154,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,3,20,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10131-10155,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,2,19,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10132-10156,JALIGW010000051.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_51__whole_genome_shotgun_sequence,18,25,4192380,1,18,3216325,3216342,100.000,0,0,0.25,35.3
AY274119.3_sliding:10133-10157,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,8,25,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10134-10158,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,7,24,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10135-10159,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,6,23,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10136-10160,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,5,22,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10137-10161,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,8,25,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10137-10161,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,4,21,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10138-10162,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,7,24,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10138-10162,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,3,20,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10139-10163,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,6,23,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10139-10163,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,2,19,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10140-10164,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,5,22,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10140-10164,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,1,18,289342066,289342083,100.000,0,0,0.25,35.3
AY274119.3_sliding:10141-10165,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,4,21,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10142-10166,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,3,20,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10143-10167,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,2,19,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10144-10168,JALIGW010000005.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_5__whole_genome_shotgun_sequence,18,25,83654930,1,18,59506881,59506864,100.000,0,0,0.25,35.3
AY274119.3_sliding:10174-10198,JALIGW010000001.1_Diadophis_punctatus_similis_isolate_HBS135679_SCAF_1__whole_genome_shotgun_sequence,18,25,321190879,8,25,12988375,12988358,100.000,0,0,0.25,35.3
