AY274119.3_sliding:10043-10067,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,23975545,8,25,2038972,2038955,100.000,0,0,0.28,35.3
AY274119.3_sliding:10044-10068,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,7,25,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10045-10069,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,6,24,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10046-10070,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,5,23,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10047-10071,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,4,22,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10048-10072,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,3,21,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10049-10073,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,2,20,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10050-10074,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,23975545,1,19,2038972,2038954,100.000,0,0,0.075,37.2
AY274119.3_sliding:10051-10075,NW_026575145.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,23975545,1,18,2038971,2038954,100.000,0,0,0.28,35.3
AY274119.3_sliding:10055-10079,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,8,25,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10056-10080,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,7,24,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10057-10081,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,6,23,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10058-10082,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,5,22,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10059-10083,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,4,21,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10060-10084,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,3,20,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10061-10085,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,2,19,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10062-10086,NW_026575142.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,73210750,1,18,24238331,24238314,100.000,0,0,0.28,35.3
AY274119.3_sliding:10066-10090,NW_026575113.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,1486380,8,25,218336,218353,100.000,0,0,0.28,35.3
AY274119.3_sliding:10067-10091,NW_026575117.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,24059707,8,25,8956403,8956420,100.000,0,0,0.28,35.3
AY274119.3_sliding:10067-10091,NW_026575113.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,1486380,7,24,218336,218353,100.000,0,0,0.28,35.3
