NC_045512.2_sliding:10000-10024,NW_026575036.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,26163850,1,18,22617614,22617597,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10004-10028,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,8,25,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10005-10029,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,7,24,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10006-10030,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,6,23,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10007-10031,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,5,22,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10008-10032,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,4,21,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10009-10033,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,3,20,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10010-10034,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,2,19,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10011-10035,NW_026575134.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39087931,1,18,22851022,22851039,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10019-10043,NW_026575140.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,89998045,8,25,29553120,29553103,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10020-10044,NW_026575140.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,89998045,7,25,29553120,29553102,100.000,0,0,0.075,37.2
NC_045512.2_sliding:10020-10044,NW_026575048.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,18,25,39924511,8,25,38450542,38450559,100.000,0,0,0.28,35.3
NC_045512.2_sliding:10021-10045,NW_026575048.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,39924511,7,25,38450542,38450560,100.000,0,0,0.075,37.2
NC_045512.2_sliding:10021-10045,NW_026575140.1_Nyctereutes_procyonoides_isolate_TBG_1078_unplaced_genomic_scaffold__NYPRO_anot_genome__whole_genome_shotgun_sequence,19,25,89998045,6,24,29553120,29553102,100.000,0,0,0.075,37.2
